We all felt sorry for Tom.	हम सब टॉम के लिए दुःखी थे।	CC-BY 2.0 (France) Attribution: tatoeba.org #3539246 (Hybrid) & #3539267 (nurendra)
We painted the door green.	हमने दरवाज़े को हरे रंग से पोत दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #248217 (CK) & #487467 (minshirui)
We walked around the pond.	हम तालाब के आस-पास टहलें।	CC-BY 2.0 (France) Attribution: tatoeba.org #249066 (CK) & #3225312 (anubhav93)
We're here to protect you.	आपकी रक्षा करना हमारा काम है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1779797 (Spamster) & #3216573 (anubhav93)
We're here to protect you.	हम आपकी रक्षा करने के लिए यहाँ आए हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #1779797 (Spamster) & #3216575 (anubhav93)
What a lucky person he is!	वह कितना नसीबवाला है!	CC-BY 2.0 (France) Attribution: tatoeba.org #291570 (CM) & #506527 (minshirui)
What did you do yesterday?	तुमने कल क्या किया?	CC-BY 2.0 (France) Attribution: tatoeba.org #70131 (CK) & #486001 (minshirui)
What do you want me to do?	तुम मुझसे क्या करवाना चाहते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #25106 (CK) & #518696 (minshirui)
What's your favorite food?	तुम्हारा सबसे पसंदीता खाना कौनसा है?	CC-BY 2.0 (France) Attribution: tatoeba.org #70679 (CK) & #590000 (minshirui)
Where's the changing room?	कपड़े बदलने का कमरा कहाँ पर है?	CC-BY 2.0 (France) Attribution: tatoeba.org #7712698 (CK) & #475806 (minshirui)
Why are you talking to me?	मुझसे बात क्यों कर रहे हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #3181295 (CK) & #3216266 (anubhav93)
Will you make room for me?	मेरे लिए थोड़ी जगह बनाओगे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #250354 (CK) & #491845 (minshirui)
Would you mind if I smoke?	मेरे सिगरेट पीने पर आपको आपत्ति तो नहीं होगी?	CC-BY 2.0 (France) Attribution: tatoeba.org #40629 (CK) & #505280 (minshirui)
Yesterday was my birthday.	कल मेरा जन्मदिन था।	CC-BY 2.0 (France) Attribution: tatoeba.org #244539 (CK) & #446474 (minshirui)
You are tired, aren't you?	तुम थक गए हो, है ना?	CC-BY 2.0 (France) Attribution: tatoeba.org #9601 (Swift) & #488709 (minshirui)
You had better go at once.	तुम्हे तुरंत जाना चाहिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #52186 (CK) & #487485 (minshirui)
You keep a dog, don't you?	तुम्हारे पास एक कुत्ता है, है न?	CC-BY 2.0 (France) Attribution: tatoeba.org #239241 (CK) & #3216267 (anubhav93)
A crow is as black as coal.	कौआ कोयले जैसा काला होता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #27010 (CM) & #475777 (minshirui)
A man appeared at the door.	दरवाज़े पर एक आदमी दिखाई दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #73113 (CK) & #485818 (minshirui)
Come see me again tomorrow.	मुझसे कल फिर आकर मिलना।	CC-BY 2.0 (France) Attribution: tatoeba.org #323327 (CK) & #487219 (minshirui)
Do you have an appointment?	आपके पास अपौइंटमेंट है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #324736 (CK) & #476405 (minshirui)
Don't fail to call me back.	मुझे वापस फ़ोन करना मत भूलना।	CC-BY 2.0 (France) Attribution: tatoeba.org #318232 (CK) & #465588 (minshirui)
Don't say things like that.	ऐसा मत बोलो।	CC-BY 2.0 (France) Attribution: tatoeba.org #2275296 (CK) & #485765 (minshirui)
Each of them has a bicycle.	उन सभी के पास साईकल है।	CC-BY 2.0 (France) Attribution: tatoeba.org #306084 (CK) & #475919 (minshirui)
Father is watering flowers.	पापा फूलों को पानी दे रहे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #319089 (CM) & #518738 (minshirui)
Greeks often eat fish, too.	ग्रीक लोग भी अक्सर मछली खाते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #63109 (CM) & #509366 (minshirui)
Have you ever seen a koala?	तुमने कभी क्वाला देखा है?	CC-BY 2.0 (France) Attribution: tatoeba.org #520129 (kebukebu) & #3216293 (anubhav93)
He asked me for some money.	उसने मुझसे थोड़े पैसे माँगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #297597 (CK) & #518716 (minshirui)
He became a police officer.	वह पुलिस अफ़सर बन गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #509969 (minshirui) & #509966 (minshirui)
He believes whatever I say.	मैं जो भी कहता हूँ वह मेरा यकीन कर लेता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #297270 (CK) & #491708 (minshirui)
He decided to quit smoking.	उसने सिगरेट पीना छोड़ने का फ़ैसला किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #291665 (CK) & #446301 (minshirui)
He did the work on his own.	उसने काम अपने-आप किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #284071 (CK) & #505344 (minshirui)
He is engaged to my sister.	उसकी मेरी बहन के साथ सगाई हो चुकी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #497284 (blay_paul) & #509335 (minshirui)
He occasionally visited me.	वह कभी-कभार मुझसे मिलने आता था।	CC-BY 2.0 (France) Attribution: tatoeba.org #298392 (CK) & #457085 (minshirui)
He saw a dog near the door.	उसने दरवाज़े के पास एक कुत्ता देखा।	CC-BY 2.0 (France) Attribution: tatoeba.org #296065 (CK) & #491762 (minshirui)
He usually comes home late.	वह आमतौर पर घर देर से आता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #291579 (CK) & #485521 (minshirui)
He visited Kyoto last year.	वह पिछले साल क्योटो गया था।	CC-BY 2.0 (France) Attribution: tatoeba.org #296927 (CK) & #486262 (minshirui)
He's always late for class.	वह क्लास में हमेशा देर से आता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #289156 (CK) & #484139 (minshirui)
His opinions are worthless.	उसकी राय बेकार है।	CC-BY 2.0 (France) Attribution: tatoeba.org #435987 (CK) & #476390 (minshirui)
Honesty is the best policy.	ईमानदारी सर्वोत्तम नीति है।	CC-BY 2.0 (France) Attribution: tatoeba.org #271679 (CK) & #487486 (minshirui)
How long has she been sick?	वह कितने दिनों से बीमार है?	CC-BY 2.0 (France) Attribution: tatoeba.org #310372 (CK) & #486303 (minshirui)
How many books do you have?	तुम्हारे पास कितनी किताबें हैं?	CC-BY 2.0 (France) Attribution: tatoeba.org #16254 (CK) & #513980 (minshirui)
I am interested in English.	मुझे अंग्रेज़ी में दिलचस्पी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #256211 (CK) & #475991 (minshirui)
I arrived later than usual.	मैं आमतौर के मुकाबले में देर से आया।	CC-BY 2.0 (France) Attribution: tatoeba.org #66094 (CK) & #485935 (minshirui)
I believe whatever he says.	वह जो भी कहे, मुझे उस पर यकीन है।	CC-BY 2.0 (France) Attribution: tatoeba.org #260599 (CK) & #561254 (minshirui)
I bought two dozen pencils.	मैंने दो दर्जन पेनसिलें खरीदीं।	CC-BY 2.0 (France) Attribution: tatoeba.org #256295 (CK) & #476408 (minshirui)
I can't take any more work.	मुझसे और काम नहीं किया जाएगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #54892 (CK) & #485955 (minshirui)
I cover twenty miles a day.	मैं रोज़ बीस मील चलता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #73080 (CM) & #491851 (minshirui)
I don't believe him at all.	मैं उसका बिलकुल भी यकीन नहीं करता।	CC-BY 2.0 (France) Attribution: tatoeba.org #65842 (CK) & #485837 (minshirui)
I don't care what they say.	वे जो मर्ज़ी कहें मुझे उससे कोई फ़र्क नहीं पड़ता।	CC-BY 2.0 (France) Attribution: tatoeba.org #72057 (CK) & #487247 (minshirui)
I don't know what to study.	मुझे समझ में नहीं आ रहा कि क्या पढ़ूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #256422 (CK) & #581687 (minshirui)
I had to decline his offer.	मुझे उसके प्रस्ताव को अस्वीकार करना पड़ा।	CC-BY 2.0 (France) Attribution: tatoeba.org #398539 (CK) & #491835 (minshirui)
I sat between Tom and John.	मैं टॉम और जॉन के बीच में बैठा।	CC-BY 2.0 (France) Attribution: tatoeba.org #255279 (CK) & #491613 (minshirui)
I was born on June 4, 1974.	मैं ४ जून, १९७४ को पैदा हुआ था।	CC-BY 2.0 (France) Attribution: tatoeba.org #252434 (CK) & #505040 (minshirui)
I was in London last month.	मैं पिछले महीने लंदन में था।	CC-BY 2.0 (France) Attribution: tatoeba.org #259045 (CK) & #491852 (minshirui)
I'd like a map of the city.	मैं शहर का नक्शा खरीदना चाहता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #246184 (CK) & #505070 (minshirui)
I'm a good-for-nothing bum.	मैं निकम्मा हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #433739 (CK) & #588536 (minshirui)
I'm looking for an old man.	मैं एक बूढ़े आदमी की तलाश मे हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #253052 (CK) & #3189588 (pranjal710)
Is the mouse dead or alive?	चूहा ज़िन्दा है या मर गया है?	CC-BY 2.0 (France) Attribution: tatoeba.org #60723 (CK) & #515437 (minshirui)
It hardly ever rains there.	यहाँ पर मुश्किल से कभी बारिश होती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #50909 (CK) & #486026 (minshirui)
It is said that he is sick.	कहा जाता है कि वह बीमार है।	CC-BY 2.0 (France) Attribution: tatoeba.org #303094 (CM) & #491815 (minshirui)
It seems interesting to me.	मुझे बहुत मज़ेदार लगती है!	CC-BY 2.0 (France) Attribution: tatoeba.org #1423 (CK) & #514023 (minshirui)
It seems interesting to me.	मुझे बहुत दिलचस्प लगती है!	CC-BY 2.0 (France) Attribution: tatoeba.org #1423 (CK) & #514025 (minshirui)
It's raining cats and dogs.	मुसलाधार बारिश होती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #384559 (Dorenda) & #505376 (minshirui)
It's raining cats and dogs.	मुसलाधार वर्षा होती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #384559 (Dorenda) & #505377 (minshirui)
It's the same for everyone.	सब लोगों के लिए एक समान है।	CC-BY 2.0 (France) Attribution: tatoeba.org #42236 (CK) & #485821 (minshirui)
My aunt brought me flowers.	मेरी बुआ-जी मेरे लिए फूल लाईं।	CC-BY 2.0 (France) Attribution: tatoeba.org #430650 (witbrock) & #475819 (minshirui)
My boss will not say 'yes'.	मेरे बॉस "हाँ" नहीं कहेंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #268320 (CK) & #498212 (minshirui)
Our train stopped suddenly.	हमारी ट्रेन अचानक रुक गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #20272 (CK) & #486289 (minshirui)
Place it wherever you like.	जहाँ भी रखना है रखदो।	CC-BY 2.0 (France) Attribution: tatoeba.org #483977 (minshirui) & #483973 (minshirui)
She forgot to feed her dog.	वह अपने कुत्ते को खिलाना भूल गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #313463 (CK) & #482424 (minshirui)
She has long arms and legs.	उसके हाथ-पैर लम्बे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #314873 (CK) & #505107 (minshirui)
She is in bed with a fever.	वह बुखार के साथ बिस्तर में लेटी हुई है।	CC-BY 2.0 (France) Attribution: tatoeba.org #316117 (CK) & #483886 (minshirui)
She knew the story already.	उसको कहानी पहले से ही पता थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #313115 (CK) & #514133 (minshirui)
She likes her school a lot.	उसे अपना स्कूल बहुत पसंद है।	CC-BY 2.0 (France) Attribution: tatoeba.org #487223 (minshirui) & #487221 (minshirui)
She plays tennis very well.	वह टेनिस बहुत अच्छा खेलती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #311641 (CK) & #475980 (minshirui)
She suddenly became famous.	वह अचानक से मशहूर बन गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #312613 (CK) & #517909 (minshirui)
She was crying in her room.	वह अपने कमरे में रो रही थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #389024 (CK) & #483908 (minshirui)
Take good care of yourself.	अपना अच्छे से ख़याल रखना।	CC-BY 2.0 (France) Attribution: tatoeba.org #2260 (CK) & #505408 (minshirui)
That's really a great idea.	यह तो बहुत ही अच्छा सुझाव है।	CC-BY 2.0 (France) Attribution: tatoeba.org #42085 (CK) & #515421 (minshirui)
The box he found was empty.	उसे जो डब्बा मिला वह खाली था।	CC-BY 2.0 (France) Attribution: tatoeba.org #283579 (CK) & #465658 (minshirui)
The bride suddenly laughed.	दुल्हन अचानक से हँस पड़ी।	CC-BY 2.0 (France) Attribution: tatoeba.org #23735 (CK) & #589997 (minshirui)
The man hit me on the head.	उस आदमी ने मुझे सर पर मारा।	CC-BY 2.0 (France) Attribution: tatoeba.org #45305 (CK) & #506439 (minshirui)
The medicine tastes bitter.	इस दवाई का स्वाद बहुत कड़वा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #43550 (CK) & #457034 (minshirui)
The mud clung to his shoes.	उसके जूतों पर कीचड़ लगी हुई थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #285907 (CK) & #505343 (minshirui)
The novel is very exciting.	यह उपन्यास बहुत रोमांचक है।	CC-BY 2.0 (France) Attribution: tatoeba.org #58484 (CK) & #450357 (minshirui)
The paint hasn't dried yet.	पेंट अभी तक सूखा नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #33818 (CK) & #485527 (minshirui)
The rain continued all day.	बरसात पूरे दिन होती रही।	CC-BY 2.0 (France) Attribution: tatoeba.org #26715 (CK) & #517900 (minshirui)
The water is not drinkable.	यह पानी पिया नहीं जा सकता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #2422964 (_undertoad) & #3216482 (anubhav93)
There is a bag on the desk.	मेज़ पर बस्ता रखा हुआ है।	CC-BY 2.0 (France) Attribution: tatoeba.org #20580 (CK) & #463397 (minshirui)
This car was made in Japan.	यह गाड़ी जापान में बनी थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #58702 (CK) & #482454 (minshirui)
This is the monsoon season.	यह वर्षा ऋतु का मौसम है।	CC-BY 2.0 (France) Attribution: tatoeba.org #480312 (minshirui) & #480311 (minshirui)
This word comes from Greek.	यह शब्द ग्रीक से आता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #59390 (CK) & #516650 (minshirui)
Tom and I'll both be there.	टॉम और मैं दोनों वहाँ रहेंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #2644049 (CK) & #3216299 (anubhav93)
Tom, I want to talk to you.	टॉम, मुझे तुमसे बात करनी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #2033295 (CK) & #3216302 (anubhav93)
Turn off the light, please.	बत्ती बंद करदो, प्लीज़।	CC-BY 2.0 (France) Attribution: tatoeba.org #38829 (CK) & #518708 (minshirui)
Turn off the light, please.	कृपया बत्ती बंद कर दीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #38829 (CK) & #518709 (minshirui)
We all laughed at his joke.	हम सब उसके मज़ाक पर हँसे।	CC-BY 2.0 (France) Attribution: tatoeba.org #262867 (CK) & #483900 (minshirui)
We celebrated his birthday.	हमने उसका जन्मदिन मनाया।	CC-BY 2.0 (France) Attribution: tatoeba.org #263218 (CK) & #505385 (minshirui)
We don't know where we are.	हमें नहीं पता हम कहाँ हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #3313164 (CK) & #3987667 (mishigun)
We should keep our promise.	हमे अपना वादा निभाना चाहिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #28751 (CK) & #511725 (minshirui)
We've got that figured out.	हमने उसका हिसाब लगा लिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #4907384 (CK) & #4907790 (yashtib1995)
What I said hurt his pride.	मेरी बात ने उसके अभिमान पर चोट पहुँचाई।	CC-BY 2.0 (France) Attribution: tatoeba.org #250813 (CM) & #485525 (minshirui)
What do you call this bird?	इस पक्षी का नाम क्या है?	CC-BY 2.0 (France) Attribution: tatoeba.org #57816 (CK) & #491823 (minshirui)
What happened to our order?	हमारे औरडर का क्या हुआ?	CC-BY 2.0 (France) Attribution: tatoeba.org #247644 (CK) & #491751 (minshirui)
Where did all the bread go?	सारा ब्रॅड कहाँ चला गया?	CC-BY 2.0 (France) Attribution: tatoeba.org #396730 (FeuDRenais) & #561247 (minshirui)
Where is the changing room?	कपड़े बदलने का कमरा कहाँ पर है?	CC-BY 2.0 (France) Attribution: tatoeba.org #263552 (CM) & #475806 (minshirui)
Why don't you listen to me?	तुम मेरी बात सुनते क्यों नहीं हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #485064 (FeuDRenais) & #3216492 (anubhav93)
Will you turn on the light?	बत्ती चालू कर दोगे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #322980 (CK) & #486324 (minshirui)
You are on the wrong train.	आप गलत ट्रेन पर हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #279220 (CK) & #518718 (minshirui)
A day has twenty-four hours.	एक दिन में चौबीस घंटे होते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #27426 (CM) & #611424 (minshirui)
Are you for or against this?	आप इसके हित में हैं या नहीं?	CC-BY 2.0 (France) Attribution: tatoeba.org #70061 (CK) & #515399 (minshirui)
At last, we got to the lake.	हम आखिरकार झील तक पहुँच गए।	CC-BY 2.0 (France) Attribution: tatoeba.org #39894 (CM) & #590507 (minshirui)
Bring your sister next time.	अगली बार अपनी बहन को भी साथ लाना।	CC-BY 2.0 (France) Attribution: tatoeba.org #242388 (CK) & #485572 (minshirui)
Can you teach me how to fly?	क्या तुम मुझे उड़ना सिखा सकते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #383331 (MUIRIEL) & #443085 (minshirui)
Canada is larger than Japan.	कनाडा जापान से बड़ा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #63631 (CK) & #444378 (minshirui)
Could you speak more slowly?	थोड़ा धीरे बोल सकते हैं क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #434474 (lukaszpp) & #511719 (minshirui)
Do you have any soft drinks?	तुम्हारे पास कोक-शोक है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #43236 (CK) & #463405 (minshirui)
Do you want to go somewhere?	आपको कहीं जाना है?	CC-BY 2.0 (France) Attribution: tatoeba.org #3146646 (Hybrid) & #3216257 (anubhav93)
Do you want to go somewhere?	तुम्हें कहीं जाना है?	CC-BY 2.0 (France) Attribution: tatoeba.org #3146646 (Hybrid) & #3216258 (anubhav93)
Everyone felt sorry for Tom.	सब टॉम के लिए दुःखी थे I	CC-BY 2.0 (France) Attribution: tatoeba.org #3539245 (Hybrid) & #3539285 (nurendra)
Everyone speaks well of him.	सभी उसकी अच्छाई करते है।	CC-BY 2.0 (France) Attribution: tatoeba.org #276568 (CK) & #485927 (minshirui)
France is in Western Europe.	फ़्रान्स पश्चिमी यूरोप में है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1518705 (ABChessel) & #485534 (minshirui)
France is in western Europe.	फ़्रान्स पश्चिमी यूरोप में है।	CC-BY 2.0 (France) Attribution: tatoeba.org #34175 (CK) & #485534 (minshirui)
He closed the door suddenly.	उसने अचानक से दरवाज़ा बंद किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #292414 (CK) & #505353 (minshirui)
He could not breathe deeply.	वह लम्बी सांस नहीं ले पाता था।	CC-BY 2.0 (France) Attribution: tatoeba.org #299966 (CK) & #588462 (minshirui)
He doesn't know how to swim.	उसको तैरना नहीं आता।	CC-BY 2.0 (France) Attribution: tatoeba.org #510265 (minshirui) & #510264 (minshirui)
He explained the rule to me.	उसने मुझे वह नियम समझाया।	CC-BY 2.0 (France) Attribution: tatoeba.org #297555 (CK) & #485914 (minshirui)
He is digging his own grave.	वह अपनी क़ब्र खोद रहा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #264418 (CM) & #510016 (minshirui)
He plays baseball every day.	वह हर रोज़ बेसबॉल खेलता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #303925 (CK) & #484098 (minshirui)
He prefers French to German.	उसे फ़्रानसीसी जर्मन से ज़्यादा अच्छी लगती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #291934 (CK) & #476375 (minshirui)
He read this book yesterday.	उसने यह किताब कल पढ़ी थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #296874 (CK) & #450405 (minshirui)
He repeated his name slowly.	उसने अपना नाम दोबारा धीरे से बोला।	CC-BY 2.0 (France) Attribution: tatoeba.org #298854 (CK) & #476297 (minshirui)
He treats me like his slave.	वह मुझसे ग़ुलाम की तरह बर्ताव करता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #298162 (CK) & #475815 (minshirui)
He went there instead of me.	वह मेरे बजाय वहां गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #297938 (CK) & #581690 (minshirui)
His birthday is August 21st.	उसका जन्मदिन इक्कीस अगस्त को है।	CC-BY 2.0 (France) Attribution: tatoeba.org #287129 (CK) & #485834 (minshirui)
How long will you stay here?	आप यहाँ कितने दिन रहेंगे?	CC-BY 2.0 (France) Attribution: tatoeba.org #16466 (CK) & #517895 (minshirui)
I accompanied her on a walk.	मैं उसके साथ सैर के लिए गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #261087 (CK) & #491562 (minshirui)
I believe you like your job.	मुझे लगता है कि तुम्हे तुम्हारा काम अच्छा लगता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #69368 (CM) & #487411 (minshirui)
I didn't go out last Sunday.	मैं पिछले रविवार बाहर नहीं निकला था।	CC-BY 2.0 (France) Attribution: tatoeba.org #253688 (CK) & #484099 (minshirui)
I don't know if he knows it.	मुझे नहीं पता कि उसको पता है कि नहीं।	CC-BY 2.0 (France) Attribution: tatoeba.org #259977 (CK) & #457087 (minshirui)
I don't know what Tom knows.	मुझे नहीं पता कि टॉम को क्या पता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #3538214 (Hybrid) & #3539297 (nurendra)
I don't know what they know.	मुझे नहीं पता कि उन्हें क्या पता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #3538210 (Hybrid) & #3539300 (nurendra)
I explained the rule to him.	मेने उसे नियम समझाया।	CC-BY 2.0 (France) Attribution: tatoeba.org #260303 (CK) & #457023 (minshirui)
I gave him what money I had.	मेरे पास जो भी पैसे थे मैंने उसे दे दिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #260409 (Zifre) & #510272 (minshirui)
I had never seen him before.	मैंने उसे पहले कभी नहीं देखा था।	CC-BY 2.0 (France) Attribution: tatoeba.org #465618 (minshirui) & #465617 (minshirui)
I have just cleaned my room.	मैंने अपना कमरा अभी अभी साफ़ किया है।	CC-BY 2.0 (France) Attribution: tatoeba.org #254960 (CK) & #475971 (minshirui)
I have seen her three times.	मैंने उसे तीन बार देखा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #308645 (CK) & #485811 (minshirui)
I have to answer his letter.	मुझे उसकी चिट्ठी का जवाब देना है।	CC-BY 2.0 (France) Attribution: tatoeba.org #286630 (CK) & #487253 (minshirui)
I met your father yesterday.	मैं कल तुम्हारे पिताजी से मिला।	CC-BY 2.0 (France) Attribution: tatoeba.org #257766 (CK) & #486318 (minshirui)
I prefer walking to cycling.	मुझे सायकल चलाना चलने से ज़्यादा पसंद है।	CC-BY 2.0 (France) Attribution: tatoeba.org #253853 (CK) & #3213689 (anubhav93)
I saw him crossing the road.	मैंने उसे सड़क पार करते हुए देखा।	CC-BY 2.0 (France) Attribution: tatoeba.org #260129 (CK) & #506533 (minshirui)
I was born in Osaka in 1977.	मेरा जन्म सन १९७७ में ओसाका में हुआ था।	CC-BY 2.0 (France) Attribution: tatoeba.org #252437 (CK) & #3214211 (anubhav93)
I will call on him tomorrow.	मैं कल उससे मिलने जाऊँगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #261946 (CM) & #457051 (minshirui)
I'm more beautiful than you.	मैं तुमसे ज़्यादा खूबसूरत हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #8322917 (CK) & #483859 (minshirui)
I'm more beautiful than you.	मैं तुमसे ज़्यादा सुंदर हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #8322917 (CK) & #483860 (minshirui)
I'm sorry, my father is out.	माफ़ कीजिएगा, मेरे पापा अभी घर पर नहीं हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #71930 (CK) & #509351 (minshirui)
Insert it wherever you like.	जहाँ भी घुसाना है घुसा दो।	CC-BY 2.0 (France) Attribution: tatoeba.org #483975 (minshirui) & #483974 (minshirui)
Iron is a very useful metal.	लोहा एक बहुत उपयोगी धातु है।	CC-BY 2.0 (France) Attribution: tatoeba.org #454066 (saasmath) & #484088 (minshirui)
Is Spanish spoken in Mexico?	मेक्सिको में स्पैनिश बोली जाती है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #31833 (CK) & #3538084 (nurendra)
Is it about ten million yen?	तकरीबन दस एक अरब येन होंगे?	CC-BY 2.0 (France) Attribution: tatoeba.org #27535 (CK) & #487511 (minshirui)
Is it hard to speak English?	अंग्रेज़ी बोलना मुश्किल होता है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #26189 (CK) & #491567 (minshirui)
It is a sheer waste of time.	यह सरासर समय की बर्बादी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #42273 (CM) & #487423 (minshirui)
It was easy for me to do so.	यह मेरे लिए करना बहुत आसान था।	CC-BY 2.0 (France) Attribution: tatoeba.org #246486 (CK) & #511712 (minshirui)
It was too difficult for me.	वह मेरे लिए बहुत कठिन था।	CC-BY 2.0 (France) Attribution: tatoeba.org #42106 (CK) & #516674 (minshirui)
It's like a dream come true.	मानो कोई सपना सच आ गया हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #322763 (CK) & #450395 (minshirui)
Let's cut down our expenses.	हमें अपने खर्चे कम करने होंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #65567 (CK) & #485842 (minshirui)
Mary loves going to the spa.	मेरी को स्पा जाना पसंद है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1495202 (Spamster) & #3225315 (anubhav93)
My jeans shrank in the wash.	मेरी जीन्स पैंट धुलाई में सिकुड़ गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #250332 (CK) & #459412 (minshirui)
No answer is also an answer.	जवाब न देना भी एक तरह का जवाब होता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #320371 (CM) & #491582 (minshirui)
No one can move the big box.	उस बड़े डब्बे को कोई भी नहीं हिला सकता।	CC-BY 2.0 (France) Attribution: tatoeba.org #276598 (CK) & #482420 (minshirui)
Nobody answered my question.	किसी ने भी मेरे सवाल का जवाब नहीं दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #276626 (CK) & #487480 (minshirui)
Nobody else offered to help.	किसी और ने मदद करने की इच्छा प्रकट नहीं करी।	CC-BY 2.0 (France) Attribution: tatoeba.org #25933 (CK) & #516662 (minshirui)
Please give me a cup of tea.	मुझे एक कप चाय दीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #64198 (CK) & #498188 (minshirui)
Please speak in a low voice.	कृपया धीमी आवाज़ में बात कीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #267607 (CM) & #498224 (minshirui)
Please speak in a low voice.	कृपया हल्की आवाज़ में बात कीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #267607 (CM) & #498225 (minshirui)
See what's going on outside.	देखो बाहर क्या हो रहा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #456661 (lukaszpp) & #498176 (minshirui)
